% American Institute of Steel Construction, 2017.  All values are mm raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W460X113	1.44000E+04	5.54000E+08	6.33000E+07	1.18000E+06	3.14000E+12	2.67000E+06	6.92000E+05	4.99031E+03	8.04299E+03
W460X106	1.35000E+04	4.87000E+08	2.51000E+07	1.45000E+06	1.26000E+12	2.39000E+06	4.05000E+05	5.90805E+03	6.65418E+03
W460X97	1.23000E+04	4.45000E+08	2.28000E+07	1.14000E+06	1.14000E+12	2.18000E+06	3.69000E+05	5.34192E+03	6.12096E+03
W460X89	1.14000E+04	4.10000E+08	2.09000E+07	9.03000E+05	1.03000E+12	2.02000E+06	3.38000E+05	4.87289E+03	5.64967E+03
W460X82	1.05000E+04	3.70000E+08	1.87000E+07	6.91000E+05	9.21000E+11	1.84000E+06	3.03000E+05	4.55418E+03	5.10096E+03
W460X74	9.48000E+03	3.33000E+08	1.67000E+07	5.16000E+05	8.16000E+11	1.66000E+06	2.72000E+05	4.12257E+03	4.59677E+03
W460X68	8.71000E+03	2.96000E+08	9.37000E+06	5.08000E+05	4.62000E+11	1.49000E+06	1.92000E+05	4.20386E+03	3.94225E+03
W460X60	7.61000E+03	2.55000E+08	7.95000E+06	3.37000E+05	3.87000E+11	1.28000E+06	1.64000E+05	3.63773E+03	3.39838E+03
W460X52	6.65000E+03	2.12000E+08	6.37000E+06	2.11000E+05	3.06000E+11	1.09000E+06	1.32000E+05	3.42580E+03	2.74193E+03
W410X149	1.90000E+04	6.20000E+08	7.74000E+07	3.22000E+06	3.20000E+12	3.24000E+06	9.00000E+05	6.41612E+03	1.10150E+04
W410X132	1.69000E+04	5.41000E+08	6.78000E+07	2.27000E+06	2.74000E+12	2.87000E+06	7.88000E+05	5.69031E+03	9.78493E+03
W410X114	1.46000E+04	4.62000E+08	5.74000E+07	1.49000E+06	2.31000E+12	2.46000E+06	6.74000E+05	4.84354E+03	8.41719E+03
W410X100	1.26000E+04	3.97000E+08	4.95000E+07	9.95000E+05	1.96000E+12	2.13000E+06	5.82000E+05	4.15386E+03	7.29353E+03
W410X85	1.08000E+04	3.16000E+08	1.79000E+07	9.24000E+05	7.14000E+11	1.72000E+06	3.10000E+05	4.54967E+03	5.47397E+03
W410X75	9.48000E+03	2.74000E+08	1.55000E+07	6.33000E+05	6.10000E+11	1.51000E+06	2.67000E+05	3.99612E+03	4.78935E+03
W410X67	8.58000E+03	2.44000E+08	1.37000E+07	4.62000E+05	5.34000E+11	1.35000E+06	2.38000E+05	3.58354E+03	4.27698E+03
W410X60	7.61000E+03	2.16000E+08	1.20000E+07	3.30000E+05	4.65000E+11	1.20000E+06	2.08000E+05	3.14838E+03	3.80107E+03
W410X53	6.84000E+03	1.86000E+08	1.02000E+07	2.27000E+05	3.92000E+11	1.05000E+06	1.77000E+05	3.02612E+03	3.23193E+03
W410X46.1	5.89000E+03	1.56000E+08	5.16000E+06	1.92000E+05	1.98000E+11	8.85000E+05	1.15000E+05	2.82096E+03	2.61634E+03
